保存日期:2026.7.13,标定数据版本号,D4AYA-SFB8-300-E0-170719
Time,ESPD_Value(rpm),Cy_judge_OK(),APP_Value(%),APP_Trq_Pct(%),Trq_Tgt_Pct(%),TPS_Tgt(%),TPS_Value(%),TIP_Tgt(kPa),TIP_Value(kPa),MAP_Value(kPa),WGV_PWM_DuCy(%),Air_Flow(kg/h),Fuel_Flow(kg/h),Fuel_In(mg/Inj),Lam_Tgt(),Lam_Value(),LamCL_Mult(%),LamAL_Mult(%),Inj_PW(ms),Spk_Adv(CAD),NGP_Value(kPa)
保存时间,发动机转速(rpm),判缸成功标志(),油门开度(%),油门扭矩百分比(%),最终扭矩百分比(%),节气门开度目标(%),节气门开度(%),增压压力目标(kPa),增压压力(kPa),进气歧管压力(kPa),废气旁通控制阀占空比(%),空气质量流量(kg/h),燃气质量流量(kg/h),一组喷嘴一次喷射质量(mg/Inj),过量空气系数目标(),过量空气系数(),空燃比闭环喷射量补偿(%),空燃比自适应喷射量补偿(%),燃气喷射脉宽(ms),点火提前角(CAD),喷嘴前燃气压力(kPa)
401.738s,774,1,0.0,0.00,0.00,19.68,19.73,58.49,93.48,48.87,91.5,49.680,2.520,27.28,1.200,1.322,-0.9,0.7,6.288,18.14,585.6
401.792s,774,1,0.0,0.00,0.00,21.62,21.54,58.68,93.48,48.87,91.5,49.680,2.520,27.28,1.200,1.322,-0.9,0.7,6.288,18.14,585.6
401.846s,774,1,0.0,0.00,0.00,21.62,21.54,58.68,93.48,58.34,91.5,55.908,2.520,27.28,1.200,1.322,-0.9,0.7,6.288,18.14,585.6
401.900s,774,1,0.0,0.00,0.00,21.62,21.54,58.68,93.48,58.34,91.5,55.908,2.952,28.18,1.200,1.322,-0.9,0.7,6.288,18.14,585.6
401.954s,774,1,0.0,0.00,0.00,21.62,21.54,58.68,93.48,58.34,91.5,55.908,2.952,28.18,1.200,1.296,-0.5,2.1,5.893,18.14,585.6
402.008s,839,1,0.0,0.00,0.00,21.62,21.54,58.68,93.48,58.34,91.5,55.908,2.952,28.18,1.200,1.296,-0.5,2.1,5.893,17.79,578.1
402.062s,839,1,0.0,0.00,0.00,21.62,21.54,58.68,93.48,58.34,91.5,55.908,2.952,28.18,1.200,1.296,-0.5,2.1,5.893,17.79,578.1
402.116s,839,1,0.0,0.00,0.00,20.37,20.64,58.08,93.48,58.34,91.5,55.908,2.952,28.18,1.200,1.296,-0.5,2.1,5.893,17.79,578.1
402.170s,839,1,0.0,0.00,0.00,20.37,20.64,58.08,93.48,56.08,91.3,55.908,2.952,28.18,1.200,1.296,-0.5,2.1,5.893,17.79,578.1
402.224s,839,1,0.0,0.00,0.00,20.37,20.64,58.08,93.48,56.08,91.3,47.772,2.124,21.43,1.200,1.296,-0.5,2.1,5.893,17.79,578.1
402.278s,839,1,0.0,0.00,0.00,20.37,20.64,58.08,93.48,56.08,91.3,47.772,2.124,21.43,1.216,1.243,-0.5,1.9,5.893,17.79,578.1
402.332s,839,1,0.0,0.00,0.00,20.37,20.64,58.08,93.48,56.08,91.3,47.772,2.124,21.43,1.216,1.243,-0.5,1.9,4.158,7.15,576.6
402.386s,903,1,0.0,0.00,0.00,20.37,20.64,58.08,93.48,56.08,91.3,47.772,2.124,21.43,1.216,1.243,-0.5,1.9,4.158,7.15,576.6
402.440s,903,1,0.0,0.00,0.00,18.28,18.42,58.08,93.48,56.08,91.3,47.772,2.124,21.43,1.216,1.243,-0.5,1.9,4.158,7.15,576.6
402.494s,903,1,0.0,0.00,0.00,18.28,18.42,57.18,93.83,44.64,91.3,47.772,2.124,21.43,1.216,1.243,-0.5,1.9,4.158,7.15,576.6
402.548s,903,1,0.0,0.00,0.00,18.28,18.42,57.18,93.83,44.64,91.0,35.784,1.656,14.84,1.216,1.243,-0.5,1.9,4.158,7.15,576.6
402.602s,903,1,0.0,0.00,0.00,18.28,18.42,57.18,93.83,44.64,91.0,35.784,1.656,14.84,1.223,1.219,-0.4,1.9,4.158,7.15,576.6
402.656s,903,1,0.0,0.00,0.00,18.28,18.42,57.18,93.83,44.64,91.0,35.784,1.656,14.84,1.223,1.219,-0.4,-5.1,3.210,7.24,576.6
402.710s,905,1,0.0,0.00,0.00,18.28,18.42,57.18,93.83,44.64,91.0,35.784,1.656,14.84,1.223,1.219,-0.4,-5.1,3.210,7.24,580.8
402.764s,905,1,0.0,0.00,0.00,17.50,18.42,57.18,93.83,44.64,91.0,35.784,1.656,14.84,1.223,1.219,-0.4,-5.1,3.210,7.24,580.8
402.818s,905,1,0.0,0.00,0.00,17.50,17.38,57.12,94.27,38.70,91.0,35.784,1.656,14.84,1.223,1.219,-0.4,-5.1,3.210,7.24,580.8
402.872s,905,1,0.0,0.00,0.00,17.50,17.38,57.12,94.27,38.70,90.9,41.112,1.764,14.84,1.223,1.219,-0.4,-5.1,3.210,7.24,580.8
402.926s,905,1,0.0,0.00,0.00,17.50,17.38,57.12,94.27,38.70,90.9,41.112,1.764,18.81,1.218,1.198,-0.4,-5.1,3.210,7.24,580.8
402.980s,905,1,0.0,0.00,0.00,17.50,17.38,57.12,94.27,38.70,90.9,41.112,1.764,18.81,1.218,1.198,-0.4,-4.2,4.430,9.95,580.8
403.034s,852,1,0.0,0.00,0.00,17.50,17.38,57.12,94.27,38.70,90.9,41.112,1.764,18.81,1.218,1.198,-0.4,-4.2,4.430,9.95,584.6
403.088s,852,1,0.0,0.00,0.00,17.50,17.38,57.12,94.27,38.70,90.9,41.112,1.764,18.81,1.218,1.198,-0.4,-4.2,4.430,9.95,584.6
403.142s,852,1,0.0,0.00,0.00,18.43,18.02,57.77,93.83,38.70,90.9,41.112,1.764,18.81,1.218,1.198,-0.4,-4.2,4.430,9.95,584.6
403.196s,852,1,0.0,0.00,0.00,18.43,18.02,57.77,93.83,46.17,91.2,41.400,1.764,18.81,1.218,1.198,-0.4,-4.2,4.430,9.95,584.6
403.249s,852,1,0.0,0.00,0.00,18.43,18.02,57.77,93.83,46.17,91.2,41.400,1.872,20.16,1.205,1.233,-0.4,-4.2,4.430,9.95,584.6
403.303s,852,1,0.0,0.00,0.00,18.43,18.02,57.77,93.83,46.17,91.2,41.400,1.872,20.16,1.205,1.233,-0.5,-0.9,4.839,9.95,584.6
403.357s,817,1,0.0,0.00,0.00,18.43,18.02,57.77,93.83,46.17,91.2,41.400,1.872,20.16,1.205,1.233,-0.5,-0.9,4.839,18.03,581.9
403.411s,817,1,0.0,0.00,0.00,18.43,18.02,57.77,93.83,46.17,91.2,41.400,1.872,20.16,1.205,1.233,-0.5,-0.9,4.839,18.03,581.9
403.465s,817,1,0.0,0.00,0.00,19.68,19.73,58.19,93.83,46.17,91.2,41.400,1.872,20.16,1.205,1.233,-0.5,-0.9,4.839,18.03,581.9
403.519s,817,1,0.0,0.00,0.00,19.68,19.73,58.19,93.48,48.75,91.4,41.400,1.872,20.16,1.205,1.233,-0.5,-0.9,4.839,18.03,581.9
403.573s,817,1,0.0,0.00,0.00,19.68,19.73,58.19,93.48,48.75,91.4,52.380,2.340,24.04,1.204,1.233,-0.5,-0.9,4.839,18.03,581.9
403.627s,817,1,0.0,0.00,0.00,19.68,19.73,58.19,93.48,48.75,91.4,52.380,2.340,24.04,1.204,1.273,-0.2,0.9,4.839,18.03,581.9
403.681s,830,1,0.0,0.00,0.00,19.68,19.73,58.19,93.48,48.75,91.4,52.380,2.340,24.04,1.204,1.273,-0.2,0.9,5.246,17.89,579.3
403.735s,830,1,0.0,0.00,0.00,19.68,19.73,58.19,93.48,48.75,91.4,52.380,2.340,24.04,1.204,1.273,-0.2,0.9,5.246,17.89,579.3
403.789s,830,1,0.0,0.00,0.00,19.21,19.73,58.19,93.48,48.75,91.4,52.380,2.340,24.04,1.204,1.273,-0.2,0.9,5.246,17.89,579.3
403.843s,830,1,0.0,0.00,0.00,19.21,19.73,58.07,93.48,50.46,91.3,52.380,2.340,24.04,1.204,1.273,-0.2,0.9,5.246,17.89,579.3
403.897s,830,1,0.0,0.00,0.00,19.21,19.73,58.07,93.48,50.46,91.3,47.016,2.304,22.78,1.204,1.273,-0.2,0.9,5.246,17.89,579.3
403.951s,830,1,0.0,0.00,0.00,19.21,19.73,58.07,93.48,50.46,91.3,47.016,2.304,22.78,1.209,1.254,-0.2,0.9,5.246,17.89,579.3
404.005s,830,1,0.0,0.00,0.00,19.21,19.73,58.07,93.48,50.46,91.3,47.016,2.304,22.78,1.209,1.254,-0.2,0.3,4.312,10.50,576.4
404.059s,857,1,0.0,0.00,0.00,19.21,19.73,58.07,93.48,50.46,91.3,47.016,2.304,22.78,1.209,1.254,-0.2,0.3,4.312,10.50,576.4
404.113s,857,1,0.0,0.00,0.00,18.90,19.73,58.07,93.48,50.46,91.3,47.016,2.304,22.78,1.209,1.254,-0.2,0.3,4.312,10.50,576.4
404.167s,857,1,0.0,0.00,0.00,18.90,19.06,57.71,93.83,47.05,91.3,47.016,2.304,22.78,1.209,1.254,-0.2,0.3,4.312,10.50,576.4
404.221s,857,1,0.0,0.00,0.00,18.90,19.06,57.71,93.83,47.05,91.2,47.628,2.016,22.78,1.209,1.254,-0.2,0.3,4.312,10.50,576.4
404.275s,857,1,0.0,0.00,0.00,18.90,19.06,57.71,93.83,47.05,91.2,47.628,2.016,20.79,1.213,1.236,-0.1,0.3,4.312,10.50,576.4
404.329s,857,1,0.0,0.00,0.00,18.90,19.06,57.71,93.83,47.05,91.2,47.628,2.016,20.79,1.213,1.236,-0.1,-0.9,4.525,7.50,576.4
404.383s,868,1,0.0,0.00,0.00,18.90,19.06,57.71,93.83,47.05,91.2,47.628,2.016,20.79,1.213,1.236,-0.1,-0.9,4.525,7.50,576.9
404.437s,868,1,0.0,0.00,0.00,19.06,19.06,57.71,93.83,47.05,91.2,47.628,2.016,20.79,1.213,1.236,-0.1,-0.9,4.525,7.50,576.9
404.491s,868,1,0.0,0.00,0.00,19.06,18.82,57.59,93.83,47.05,91.2,47.628,2.016,20.79,1.213,1.236,-0.1,-0.9,4.525,7.50,576.9
404.545s,868,1,0.0,0.00,0.00,19.06,18.82,57.59,93.83,45.58,91.1,43.524,2.124,20.79,1.213,1.236,-0.1,-0.9,4.525,7.50,576.9
404.599s,868,1,0.0,0.00,0.00,19.06,18.82,57.59,93.83,45.58,91.1,43.524,2.124,20.07,1.212,1.212,-0.1,-0.9,4.525,7.50,576.9
404.653s,868,1,0.0,0.00,0.00,19.06,18.82,57.59,93.83,45.58,91.1,43.524,2.124,20.07,1.212,1.212,-0.1,-1.1,4.703,7.50,576.9
404.707s,853,1,0.0,0.00,0.00,19.06,18.82,57.59,93.83,45.58,91.1,43.524,2.124,20.07,1.212,1.212,-0.1,-1.1,4.703,11.46,577.5
404.761s,853,1,0.0,0.00,0.00,19.06,18.82,57.59,93.83,45.58,91.1,43.524,2.124,20.07,1.212,1.212,-0.1,-1.1,4.703,11.46,577.5
404.815s,853,1,0.0,0.00,0.00,19.21,19.20,57.77,93.83,45.58,91.1,43.524,2.124,20.07,1.212,1.212,-0.1,-1.1,4.703,11.46,577.5
404.869s,853,1,0.0,0.00,0.00,19.21,19.20,57.77,93.83,46.91,91.2,44.892,2.124,20.07,1.212,1.212,-0.1,-1.1,4.703,11.46,577.5
404.923s,853,1,0.0,0.00,0.00,19.21,19.20,57.77,93.83,46.91,91.2,44.892,2.124,22.07,1.209,1.212,-0.1,-1.1,4.703,11.46,577.5
404.977s,853,1,0.0,0.00,0.00,19.21,19.20,57.77,93.83,46.91,91.2,44.892,2.124,22.07,1.209,1.229,-0.1,-0.2,4.703,11.46,577.5
405.031s,851,1,0.0,0.00,0.00,19.21,19.20,57.77,93.83,46.91,91.2,44.892,2.124,22.07,1.209,1.229,-0.1,-0.2,4.723,12.68,577.1
405.085s,851,1,0.0,0.00,0.00,19.21,19.20,57.77,93.83,46.91,91.2,44.892,2.124,22.07,1.209,1.229,-0.1,-0.2,4.723,12.68,577.1
405.139s,851,1,0.0,0.00,0.00,19.21,19.20,57.80,93.83,46.91,91.2,44.892,2.124,22.07,1.209,1.229,-0.1,-0.2,4.723,12.68,577.1
405.193s,851,1,0.0,0.00,0.00,19.21,19.20,57.80,93.48,46.91,91.3,44.892,2.124,22.07,1.209,1.229,-0.1,-0.2,4.723,12.68,577.1
405.247s,851,1,0.0,0.00,0.00,19.21,19.20,57.80,93.48,46.91,91.3,45.720,2.232,20.39,1.209,1.229,-0.1,-0.2,4.723,12.68,577.1
405.301s,851,1,0.0,0.00,0.00,19.21,19.20,57.80,93.48,46.91,91.3,45.720,2.232,20.39,1.210,1.238,-0.1,-0.3,4.723,12.68,577.1
405.355s,851,1,0.0,0.00,0.00,19.21,19.20,57.80,93.48,46.91,91.3,45.720,2.232,20.39,1.210,1.238,-0.1,-0.3,4.626,11.13,576.2
405.409s,856,1,0.0,0.00,0.00,19.21,19.20,57.80,93.48,46.91,91.3,45.720,2.232,20.39,1.210,1.238,-0.1,-0.3,4.626,11.13,576.2
405.463s,856,1,0.0,0.00,0.00,19.21,19.20,57.80,93.48,46.91,91.3,45.720,2.232,20.39,1.210,1.238,-0.1,-0.3,4.626,11.13,576.2
405.517s,856,1,0.0,0.00,0.00,19.21,19.20,57.74,93.83,47.05,91.3,45.720,2.232,20.39,1.210,1.238,-0.1,-0.3,4.626,11.13,576.2
405.571s,856,1,0.0,0.00,0.00,19.21,19.20,57.74,93.83,47.05,91.2,47.808,2.124,20.29,1.210,1.238,-0.1,-0.3,4.626,11.13,576.2
405.625s,856,1,0.0,0.00,0.00,19.21,19.20,57.74,93.83,47.05,91.2,47.808,2.124,20.29,1.211,1.237,0.0,-0.3,4.626,11.13,576.2
405.679s,856,1,0.0,0.00,0.00,19.21,19.20,57.74,93.83,47.05,91.2,47.808,2.124,20.29,1.211,1.237,0.0,-0.3,4.573,10.51,576.2
405.733s,857,1,0.0,0.00,0.00,19.21,19.20,57.74,93.83,47.05,91.2,47.808,2.124,20.29,1.211,1.237,0.0,-0.3,4.573,10.51,575.1
405.787s,857,1,0.0,0.00,0.00,19.06,19.20,57.74,93.83,47.05,91.2,47.808,2.124,20.29,1.211,1.237,0.0,-0.3,4.573,10.51,575.1
405.841s,857,1,0.0,0.00,0.00,19.06,19.20,57.72,93.48,47.05,91.2,47.808,2.124,20.29,1.211,1.237,0.0,-0.3,4.573,10.51,575.1
405.895s,857,1,0.0,0.00,0.00,19.06,19.20,57.72,93.48,47.19,91.3,47.124,2.088,20.29,1.211,1.237,0.0,-0.3,4.573,10.51,575.1
405.949s,857,1,0.0,0.00,0.00,19.06,19.20,57.72,93.48,47.19,91.3,47.124,2.088,21.65,1.211,1.237,0.0,-0.3,4.573,10.51,575.1
406.003s,857,1,0.0,0.00,0.00,19.06,19.20,57.72,93.48,47.19,91.3,47.124,2.088,21.65,1.211,1.237,0.0,-0.3,4.891,10.82,575.1
406.057s,856,1,0.0,0.00,0.00,19.06,19.20,57.72,93.48,47.19,91.3,47.124,2.088,21.65,1.211,1.237,0.0,-0.3,4.891,10.82,574.8
406.111s,856,1,0.0,0.00,0.00,19.06,19.20,57.72,93.48,47.19,91.3,47.124,2.088,21.65,1.211,1.237,0.0,-0.3,4.891,10.82,574.8
406.165s,856,1,0.0,0.00,0.00,19.06,19.20,57.73,93.48,47.19,91.3,47.124,2.088,21.65,1.211,1.237,0.0,-0.3,4.891,10.82,574.8
406.218s,856,1,0.0,0.00,0.00,19.06,19.20,57.73,93.48,47.05,91.2,47.124,2.088,21.65,1.211,1.237,0.0,-0.3,4.891,10.82,574.8
406.272s,856,1,0.0,0.00,0.00,19.06,19.20,57.73,93.48,47.05,91.2,47.124,2.196,21.36,1.211,1.237,0.0,-0.3,4.891,10.82,574.8
406.326s,856,1,0.0,0.00,0.00,19.06,19.20,57.73,93.48,47.05,91.2,47.124,2.196,21.36,1.211,1.238,0.0,-0.3,5.016,10.82,574.8
406.380s,856,1,0.0,0.00,0.00,19.06,19.20,57.73,93.48,47.05,91.2,47.124,2.196,21.36,1.211,1.238,0.0,-0.3,5.016,10.82,574.7
406.434s,856,1,0.0,0.00,0.00,19.06,19.20,57.73,93.48,47.05,91.2,47.124,2.196,21.36,1.211,1.238,0.0,-0.3,5.016,10.82,574.7
406.488s,856,1,0.0,0.00,0.00,19.21,19.20,57.73,93.48,47.05,91.2,47.124,2.196,21.36,1.211,1.238,0.0,-0.3,5.016,10.82,574.7
406.542s,856,1,0.0,0.00,0.00,19.21,19.20,57.73,93.83,47.05,91.2,47.124,2.196,21.36,1.211,1.238,0.0,-0.3,5.016,10.82,574.7
406.596s,856,1,0.0,0.00,0.00,19.21,19.20,57.73,93.83,47.05,91.2,45.432,2.160,21.81,1.211,1.238,0.0,-0.3,5.016,10.82,574.7
406.650s,856,1,0.0,0.00,0.00,19.21,19.20,57.73,93.83,47.05,91.2,45.432,2.160,21.81,1.211,1.241,0.0,-0.3,5.016,10.82,574.7
406.704s,856,1,0.0,0.00,0.00,19.21,19.20,57.73,93.83,47.05,91.2,45.432,2.160,21.81,1.211,1.241,0.0,-0.3,4.933,11.44,573.8
406.758s,854,1,0.0,0.00,0.00,19.21,19.20,57.73,93.83,47.05,91.2,45.432,2.160,21.81,1.211,1.241,0.0,-0.3,4.933,11.44,573.8
406.812s,854,1,0.0,0.00,0.00,19.06,19.20,57.73,93.83,47.05,91.2,45.432,2.160,21.81,1.211,1.241,0.0,-0.3,4.933,11.44,573.8
406.866s,854,1,0.0,0.00,0.00,19.06,19.20,57.76,93.48,46.62,91.2,45.432,2.160,21.81,1.211,1.241,0.0,-0.3,4.933,11.44,573.8
406.920s,854,1,0.0,0.00,0.00,19.06,19.20,57.76,93.48,46.62,91.2,45.432,2.196,20.60,1.211,1.241,0.0,-0.3,4.933,11.44,573.8
406.974s,854,1,0.0,0.00,0.00,19.06,19.20,57.76,93.48,46.62,91.2,45.432,2.196,20.60,1.211,1.244,0.0,-0.3,4.933,11.44,573.8
407.028s,854,1,0.0,0.00,0.00,19.06,19.20,57.76,93.48,46.62,91.2,45.432,2.196,20.60,1.211,1.244,0.0,-0.3,4.967,10.82,573.4
407.082s,856,1,0.0,0.00,0.00,19.06,19.20,57.76,93.48,46.62,91.2,45.432,2.196,20.60,1.211,1.244,0.0,-0.3,4.967,10.82,573.4
407.136s,856,1,0.0,0.00,0.00,19.06,19.20,57.76,93.48,46.62,91.2,45.432,2.196,20.60,1.211,1.244,0.0,-0.3,4.967,10.82,573.4
407.190s,856,1,0.0,0.00,0.00,19.06,19.20,57.73,93.48,46.62,91.2,45.432,2.196,20.60,1.211,1.244,0.0,-0.3,4.967,10.82,573.4
407.244s,856,1,0.0,0.00,0.00,19.06,19.20,57.73,93.48,46.62,91.2,44.568,2.232,20.60,1.211,1.244,0.0,-0.3,4.967,10.82,573.4
407.298s,856,1,0.0,0.00,0.00,19.06,19.20,57.73,93.48,46.62,91.2,44.568,2.232,20.49,1.211,1.244,0.0,-0.3,4.967,10.82,573.4
407.352s,856,1,0.0,0.00,0.00,19.06,19.20,57.73,93.48,46.62,91.2,44.568,2.232,20.49,1.211,1.244,0.1,-0.3,4.595,12.06,573.4
407.406s,851,1,0.0,0.00,0.00,19.06,19.20,57.73,93.48,46.62,91.2,44.568,2.232,20.49,1.211,1.244,0.1,-0.3,4.595,12.06,573.5
407.460s,851,1,0.0,0.00,0.00,19.21,19.20,57.73,93.48,46.62,91.2,44.568,2.232,20.49,1.211,1.244,0.1,-0.3,4.595,12.06,573.5
407.514s,851,1,0.0,0.00,0.00,19.21,19.20,57.78,93.83,46.62,91.2,44.568,2.232,20.49,1.211,1.244,0.1,-0.3,4.595,12.06,573.5
407.568s,851,1,0.0,0.00,0.00,19.21,19.20,57.78,93.83,47.34,91.2,47.520,2.232,20.49,1.211,1.244,0.1,-0.3,4.595,12.06,573.5
407.622s,851,1,0.0,0.00,0.00,19.21,19.20,57.78,93.83,47.34,91.2,47.520,2.088,21.35,1.210,1.251,0.1,-0.3,4.595,12.06,573.5
407.676s,851,1,0.0,0.00,0.00,19.21,19.20,57.78,93.83,47.34,91.2,47.520,2.088,21.35,1.210,1.251,0.1,-0.3,4.810,12.06,573.5
407.730s,855,1,0.0,0.00,0.00,19.21,19.20,57.78,93.83,47.34,91.2,47.520,2.088,21.35,1.210,1.251,0.1,-0.3,4.810,11.13,572.5
407.784s,855,1,0.0,0.00,0.00,19.21,19.20,57.78,93.83,47.34,91.2,47.520,2.088,21.35,1.210,1.251,0.1,-0.3,4.810,11.13,572.5
407.838s,855,1,0.0,0.00,0.00,19.21,19.06,57.74,93.83,47.34,91.2,47.520,2.088,21.35,1.210,1.251,0.1,-0.3,4.810,11.13,572.5
407.892s,855,1,0.0,0.00,0.00,19.21,19.06,57.74,93.83,47.19,91.3,46.260,2.088,21.35,1.210,1.251,0.1,-0.3,4.810,11.13,572.5
407.946s,855,1,0.0,0.00,0.00,19.21,19.06,57.74,93.83,47.19,91.3,46.260,2.160,21.30,1.211,1.251,0.1,-0.3,4.810,11.13,572.5
408.000s,855,1,0.0,0.00,0.00,19.21,19.06,57.74,93.83,47.19,91.3,46.260,2.160,21.30,1.211,1.240,0.1,-0.5,4.810,11.13,572.5
408.054s,859,1,0.0,0.00,0.00,19.21,19.06,57.74,93.83,47.19,91.3,46.260,2.160,21.30,1.211,1.240,0.1,-0.5,4.648,9.89,572.1
408.108s,859,1,0.0,0.00,0.00,19.21,19.06,57.74,93.83,47.19,91.3,46.260,2.160,21.30,1.211,1.240,0.1,-0.5,4.648,9.89,572.1
408.162s,859,1,0.0,0.00,0.00,19.21,19.20,57.74,93.83,47.19,91.3,46.260,2.160,21.30,1.211,1.240,0.1,-0.5,4.648,9.89,572.1
408.216s,859,1,0.0,0.00,0.00,19.21,19.20,57.70,93.83,47.19,91.2,46.260,2.160,21.30,1.211,1.240,0.1,-0.5,4.648,9.89,572.1
408.270s,859,1,0.0,0.00,0.00,19.21,19.20,57.70,93.83,47.19,91.2,45.792,2.088,22.86,1.211,1.240,0.1,-0.5,4.648,9.89,572.1
408.324s,859,1,0.0,0.00,0.00,19.21,19.20,57.70,93.83,47.19,91.2,45.792,2.088,22.86,1.211,1.229,0.1,-0.5,4.648,9.89,572.1
408.378s,859,1,0.0,0.00,0.00,19.21,19.20,57.70,93.83,47.19,91.2,45.792,2.088,22.86,1.211,1.229,0.1,-0.4,4.962,10.20,571.3
408.432s,858,1,0.0,0.00,0.00,19.21,19.20,57.70,93.83,47.19,91.2,45.792,2.088,22.86,1.211,1.229,0.1,-0.4,4.962,10.20,571.3
408.486s,858,1,0.0,0.00,0.00,19.06,19.20,57.70,93.83,47.19,91.2,45.792,2.088,22.86,1.211,1.229,0.1,-0.4,4.962,10.20,571.3
408.540s,858,1,0.0,0.00,0.00,19.06,19.20,57.71,93.83,46.62,91.2,45.792,2.088,22.86,1.211,1.229,0.1,-0.4,4.962,10.20,571.3
408.594s,858,1,0.0,0.00,0.00,19.06,19.20,57.71,93.83,46.62,91.2,45.216,2.196,22.86,1.211,1.229,0.1,-0.4,4.962,10.20,571.3
408.648s,858,1,0.0,0.00,0.00,19.06,19.20,57.71,93.83,46.62,91.2,45.216,2.196,20.74,1.211,1.228,0.1,-0.4,4.962,10.20,571.3
408.702s,858,1,0.0,0.00,0.00,19.06,19.20,57.71,93.83,46.62,91.2,45.216,2.196,20.74,1.211,1.228,0.1,-0.2,5.021,11.13,571.3
408.756s,855,1,0.0,0.00,0.00,19.06,19.20,57.71,93.83,46.62,91.2,45.216,2.196,20.74,1.211,1.228,0.1,-0.2,5.021,11.13,570.8
408.810s,855,1,0.0,0.00,0.00,19.06,19.20,57.71,93.83,46.62,91.2,45.216,2.196,20.74,1.211,1.228,0.1,-0.2,5.021,11.13,570.8
408.864s,855,1,0.0,0.00,0.00,19.06,19.20,57.74,93.48,46.62,91.2,45.216,2.196,20.74,1.211,1.228,0.1,-0.2,5.021,11.13,570.8
408.918s,855,1,0.0,0.00,0.00,19.06,19.20,57.74,93.48,47.05,91.2,44.280,2.268,20.74,1.211,1.228,0.1,-0.2,5.021,11.13,570.8
408.972s,855,1,0.0,0.00,0.00,19.06,19.20,57.74,93.48,47.05,91.2,44.280,2.268,20.98,1.210,1.234,0.1,-0.2,5.021,11.13,570.8
409.026s,855,1,0.0,0.00,0.00,19.06,19.20,57.74,93.48,47.05,91.2,44.280,2.268,20.98,1.210,1.234,0.2,-0.3,4.579,11.13,570.8
409.080s,854,1,0.0,0.00,0.00,19.06,19.20,57.74,93.48,47.05,91.2,44.280,2.268,20.98,1.210,1.234,0.2,-0.3,4.579,11.75,570.7
409.134s,854,1,0.0,0.00,0.00,19.06,19.20,57.74,93.48,47.05,91.2,44.280,2.268,20.98,1.210,1.234,0.2,-0.3,4.579,11.75,570.7
409.188s,854,1,0.0,0.00,0.00,19.21,19.20,57.76,93.48,47.05,91.2,44.280,2.268,20.98,1.210,1.234,0.2,-0.3,4.579,11.75,570.7
409.242s,854,1,0.0,0.00,0.00,19.21,19.20,57.76,93.83,47.05,91.2,47.556,2.268,20.98,1.210,1.234,0.2,-0.3,4.579,11.75,570.7
409.296s,854,1,0.0,0.00,0.00,19.21,19.20,57.76,93.83,47.05,91.2,47.556,2.088,21.42,1.211,1.234,0.2,-0.3,4.579,11.75,570.7
409.350s,854,1,0.0,0.00,0.00,19.21,19.20,57.76,93.83,47.05,91.2,47.556,2.088,21.42,1.211,1.234,0.2,-0.3,4.815,11.75,570.7
409.404s,854,1,0.0,0.00,0.00,19.21,19.20,57.76,93.83,47.05,91.2,47.556,2.088,21.42,1.211,1.234,0.2,-0.3,4.815,11.44,570.4
409.458s,854,1,0.0,0.00,0.00,19.21,19.20,57.76,93.83,47.05,91.2,47.556,2.088,21.42,1.211,1.234,0.2,-0.3,4.815,11.44,570.4
409.512s,854,1,0.0,0.00,0.00,19.06,19.20,57.76,93.83,47.05,91.2,47.556,2.088,21.42,1.211,1.234,0.2,-0.3,4.815,11.44,570.4
409.566s,854,1,0.0,0.00,0.00,19.06,19.20,57.76,93.48,47.05,91.2,47.556,2.088,21.42,1.211,1.234,0.2,-0.3,4.815,11.44,570.4
409.620s,854,1,0.0,0.00,0.00,19.06,19.20,57.76,93.48,47.05,91.2,45.180,2.124,21.09,1.211,1.234,0.2,-0.3,4.815,11.44,570.4
409.674s,854,1,0.0,0.00,0.00,19.06,19.20,57.76,93.48,47.05,91.2,45.180,2.124,21.09,1.210,1.235,0.2,-0.3,4.815,11.44,570.4
409.728s,854,1,0.0,0.00,0.00,19.06,19.20,57.76,93.48,47.05,91.2,45.180,2.124,21.09,1.210,1.235,0.2,-0.3,4.673,11.44,569.8
409.782s,854,1,0.0,0.00,0.00,19.06,19.20,57.76,93.48,47.05,91.2,45.180,2.124,21.09,1.210,1.235,0.2,-0.3,4.673,11.44,569.8
409.836s,854,1,0.0,0.00,0.00,19.21,19.20,57.76,93.48,47.05,91.2,45.180,2.124,21.09,1.210,1.235,0.2,-0.3,4.673,11.44,569.8
409.890s,854,1,0.0,0.00,0.00,19.21,19.20,57.76,93.83,47.05,91.2,45.180,2.124,21.09,1.210,1.235,0.2,-0.3,4.673,11.44,569.8
409.944s,854,1,0.0,0.00,0.00,19.21,19.20,57.76,93.83,47.05,91.2,48.132,2.016,21.79,1.210,1.235,0.2,-0.3,4.673,11.44,569.8
409.998s,854,1,0.0,0.00,0.00,19.21,19.20,57.76,93.83,47.05,91.2,48.132,2.016,21.79,1.211,1.235,0.3,-0.3,4.673,11.44,569.8
410.052s,854,1,0.0,0.00,0.00,19.21,19.20,57.76,93.83,47.05,91.2,48.132,2.016,21.79,1.211,1.235,0.3,-0.2,4.811,11.13,569.8
